"created_at","screen_name","text","source","retweet_count","favorite_count"
2019-07-17 00:35:45,"realDonaldTrump","Montanans are sick and tired of listening to anti-American, anti-Semite, radical Democrats trash our country and our ideals. This is America. We’re the greatest country in the world. 

I stand with @realdonaldtrump. 🇺🇸","Twitter for iPhone",26469,0
2019-07-16 22:05:30,"realDonaldTrump","Yesterday, it was my great honor to host our third annual Made in America Showcase at the @WhiteHouse.... https://t.co/mBha7Qprr9","Twitter for iPhone",22039,102917
2019-07-16 21:44:04,"realDonaldTrump","Looking forward to tomorrow night’s rally in Greenville, North Carolina at 7:00 P.M. Eastern! https://t.co/oXRgDvjacc","Twitter for iPhone",18578,77742
2019-07-16 18:34:27,"realDonaldTrump","50 years ago, Apollo 11 launched holding astronauts that would soon make history and walk on the moon. Today, under the leadership of President @realDonaldTrump, the US has rededicated itself to deep space exploration to the Moon, Mars, and beyond! #Apollo50th https://t.co/emAwB7EVY7","Twitter for iPhone",12722,0
2019-07-16 15:11:46,"realDonaldTrump","Kevin McCarthy @GOPLeader, “The President’s Tweets were not Racist. The controversy over the tweets is ALL POLITICS. I will vote against this resolution.”  Thank you Kevin!","Twitter for iPhone",23697,108371
2019-07-16 13:59:42,"realDonaldTrump",".....Congresswomen, who I truly believe, based on their actions, hate our Country. Get a list of the HORRIBLE things they have said. Omar is polling at 8%, Cortez at 21%. Nancy Pelosi tried to push them away, but now they are forever wedded to the Democrat Party. See you in 2020!","Twitter for iPhone",30391,152442
2019-07-16 13:59:42,"realDonaldTrump","Those Tweets were NOT Racist. I don’t have a Racist bone in my body! The so-called vote to be taken is a Democrat con game. Republicans should not show “weakness” and fall into their trap. This should be a vote on the filthy language, statements and lies told by the Democrat.....","Twitter for iPhone",42373,201892
2019-07-16 12:17:50,"realDonaldTrump","Our Country is Free, Beautiful and Very Successful. If you hate our Country, or if you are not happy here, you can leave!","Twitter for iPhone",76002,335582
2019-07-16 12:00:49,"realDonaldTrump","If you come after the President, the Country, the Flag - he’s going to defend himself. What the squad doesn’t like is that Donald Trump is enforcing the very laws that are on the books that were put there by Congress.” Jason Chaffetz. Also, buy Jason’s great new book, POWER GRAB!","Twitter for iPhone",30686,134543
2019-07-16 11:46:09,"realDonaldTrump","“Billionaire Tech Investor Peter Thiel believes Google should be investigated for treason. He accuses Google of working with the Chinese Government.” @foxandfriends  A great and brilliant guy who knows this subject better than anyone! The Trump Administration will take a look!","Twitter for iPhone",29584,109395
2019-07-16 11:20:42,"realDonaldTrump",".....shouting of the F...word, among many other terrible things, and the petrified Dems run for the hills. Why isn’t the House voting to rebuke the filthy and hate laced things they have said? Because they are the Radical Left, and the Democrats are afraid to take them on. Sad!","Twitter for iPhone",29799,136862
2019-07-16 11:20:42,"realDonaldTrump","The Democrat Congresswomen have been spewing some of the most vile, hateful, and disgusting things ever said by a politician in the House or Senate, &amp; yet they get a free pass and a big embrace from the Democrat Party. Horrible anti-Israel, anti-USA, pro-terrorist &amp; public.....","Twitter for iPhone",36289,160376
2019-07-16 02:03:14,"realDonaldTrump","“The best economy in our lifetime!” @IngrahamAngle","Twitter for iPhone",20552,111960
2019-07-15 21:56:27,"realDonaldTrump","MAKE AMERICA GREAT AGAIN!","Twitter for iPhone",59985,303172
2019-07-15 21:43:10,"realDonaldTrump","The Obama Administration built the Cages, not the Trump Administration! DEMOCRATS MUST GIVE US THE VOTES TO CHANGE BAD IMMIGRATION LAWS.","Twitter for iPhone",38837,154687
2019-07-15 21:26:47,"realDonaldTrump","The Dems were trying to distance themselves from the four “progressives,” but now they are forced to embrace them. That means they are endorsing Socialism, hate of Israel and the USA! Not good for the Democrats!","Twitter for iPhone",34999,137416
2019-07-15 21:08:25,"realDonaldTrump","....Detention facilities are not Concentration Camps! America has never been stronger than it is now – rebuilt Military, highest Stock Market EVER, lowest unemployment and more people working than ever before. Keep America Great!","Twitter for iPhone",30985,159816
2019-07-15 21:08:25,"realDonaldTrump","....They are anti-Israel, pro Al-Qaeda, and comment on the 9/11 attack, “some people did something.” Radical Left Democrats want Open Borders, which means drugs, crime, human trafficking, and much more....","Twitter for iPhone",32124,155477
2019-07-15 21:08:24,"realDonaldTrump","We will never be a Socialist or Communist Country. IF YOU ARE NOT HAPPY HERE, YOU CAN LEAVE! It is your choice, and your choice alone. This is about love for America. Certain people HATE our Country....","Twitter for iPhone",64317,282032
2019-07-15 14:49:18,"realDonaldTrump","Here we go with the Fake Polls. Just like what happened with the Election against Crooked Hillary Clinton. ABC, NBC, CNN, @nytimes, @washingtonpost, they all got it wrong, on purpose. Suppression Polls so early? They will never learn!","Twitter for iPhone",23320,100749
2019-07-15 13:58:08,"realDonaldTrump",".....to impeach President Trump on DAY ONE. Make them the face of the future of the Democrat Party, you will destroy the Democrat Party. Their policies will destroy our Country!”  @LindseyGrahamSC  Need I say more?","Twitter for iPhone",24671,118215
2019-07-15 13:58:07,"realDonaldTrump","....What does it mean for America to have free Healthcare for Illegal Immigrants, no criminalization of coming into our Country - See how that works for controlling Immigration! They talk about Israel like they’re a bunch of thugs, not victims of the entire region. They wanted...","Twitter for iPhone",22790,109208
2019-07-15 13:58:07,"realDonaldTrump","....they are Anti-Semitic, they are Anti-America, we don’t need to know anything about them personally, talk about their policies. I think they are American citizens who are duly elected that are running on an agenda that is disgusting, that the American people will reject......","Twitter for iPhone",12557,48480
2019-07-15 13:58:07,"realDonaldTrump","“We all know that AOC and this crowd are a bunch of Communists, they hate Israel, they hate our own Country, they’re calling the guards along our Border (the Border Patrol Agents) Concentration Camp Guards, they accuse people who support Israel as doing it for the Benjamin’s,....","Twitter for iPhone",37029,159870
2019-07-15 11:42:25,"realDonaldTrump","If Democrats want to unite around the foul language &amp; racist hatred spewed from the mouths and actions of these very unpopular &amp; unrepresentative Congresswomen, it will be interesting to see how it plays out. I can tell you that they have made Israel feel abandoned by the U.S.","Twitter for iPhone",34030,144836
2019-07-15 10:54:29,"realDonaldTrump","When will the Radical Left Congresswomen apologize to our Country, the people of Israel and even to the Office of the President, for the foul language they have used, and the terrible things they have said. So many people are angry at them &amp; their horrible &amp; disgusting actions!","Twitter for iPhone",36406,157243
2019-07-15 10:43:20,"realDonaldTrump","....with the U.S., and wishes it had not broken the original deal in the first place. In the meantime, we are receiving Billions of Dollars in Tariffs from China, with possibly much more to come. These Tariffs are paid for by China devaluing &amp; pumping, not by the U.S. taxpayer!","Twitter for iPhone",17084,93132
2019-07-15 10:43:19,"realDonaldTrump","China’s 2nd Quarter growth is the slowest it has been in more than 27 years. The United States Tariffs are having a major effect on companies wanting to leave China for non-tariffed countries. Thousands of companies are leaving. This is why China wants to make a deal....","Twitter for iPhone",20913,109439
2019-07-15 02:17:10,"realDonaldTrump","We are doing great Economically as a Country, Number One, despite the Fed’s antiquated policy on rates and tightening. Much room to grow!","Twitter for iPhone",19207,98927
2019-07-15 00:02:21,"realDonaldTrump","....and the many terrible things they say about the United States must not be allowed to go unchallenged. If the Democrat Party wants to continue to condone such disgraceful behavior, then we look even more forward to seeing you at the ballot box in 2020!","Twitter for iPhone",30755,148919
2019-07-15 00:02:20,"realDonaldTrump","So sad to see the Democrats sticking up for people who speak so badly of our Country and who, in addition, hate Israel with a true and unbridled passion. Whenever confronted, they call their adversaries, including Nancy Pelosi, “RACIST.” Their disgusting language.....","Twitter for iPhone",37195,168032
2019-07-14 18:31:00,"realDonaldTrump","Think what it would be without the 3 year Witch Hunt and Fake News Media, in partnership with the Democrats! https://t.co/KBtl7wde0F","Twitter for iPhone",28851,123064
2019-07-14 16:03:19,"realDonaldTrump","https://t.co/YaiCXrxYQq","Twitter for iPhone",16174,68632
2019-07-14 13:45:46,"realDonaldTrump",".....Sorry, can’t let them into our Country. If too crowded, tell them not to come to USA, and tell the Dems to fix the Loopholes - Problem Solved!","Twitter for iPhone",23902,113711
2019-07-14 13:45:45,"realDonaldTrump","Friday’s tour showed vividly, to politicians and the media, how well run and clean the children’s detention centers are. Great reviews! Failing @nytimes story was FAKE! The adult single men areas were clean but crowded - also loaded up with a big percentage of criminals......","Twitter for iPhone",23537,105381
2019-07-14 12:53:45,"realDonaldTrump","This is what the 'new conservative movement' looks like  https://t.co/10b4pnxoNT #FoxBusiness @usminority  @MariaBartiromo","Twitter for iPhone",8317,0
2019-07-14 12:48:44,"realDonaldTrump","@usminority I love President Trump!! #Trump2020Landslide","Twitter for iPhone",6567,0
2019-07-14 12:47:52,"realDonaldTrump","@usminority Thank you for loving America.","Twitter for iPhone",4185,0
2019-07-14 12:47:43,"realDonaldTrump","@usminority 👏🏻👏🏻👏🏻👏🏻👏🏻 I am so thankful you saw the light!!!","Twitter for iPhone",2960,0
2019-07-14 12:47:26,"realDonaldTrump","@usminority Preach it brother Brandon!!","Twitter for iPhone",2675,0
2019-07-14 12:47:11,"realDonaldTrump","@usminority That was powerful thank you!","Twitter for iPhone",2609,0
2019-07-14 12:46:54,"realDonaldTrump","@usminority Great job Sir. Keep the fires burning. The TRUTH WILL win out!","Twitter for iPhone",3037,0
2019-07-14 12:46:45,"realDonaldTrump","@usminority Great job Brandon 👍🏻❤️","Twitter for iPhone",2421,0
2019-07-14 12:46:25,"realDonaldTrump","@usminority This film is AMAZING!  You’ve got tremendous courage!","Twitter for iPhone",2614,0
2019-07-14 12:46:16,"realDonaldTrump","@usminority You are an inspiration. I applaud your courage.","Twitter for iPhone",2428,0
2019-07-14 12:46:09,"realDonaldTrump","@usminority You nailed it! Thanks, Brandon Straka!","Twitter for iPhone",2430,0
2019-07-14 12:46:07,"realDonaldTrump","@usminority Bravo Brandon","Twitter for iPhone",2286,0
2019-07-14 12:40:35,"realDonaldTrump","@usminority Love this! You're awesome","Twitter for iPhone",2416,0
2019-07-14 12:40:28,"realDonaldTrump","@usminority Frm Zimbabwe I stand with Pres Trump, so sick of CNN pundits, haters","Twitter for iPhone",3544,0
2019-07-14 12:40:10,"realDonaldTrump","@usminority Amen! You got it right Brandon!🙏🏻🇺🇸","Twitter for iPhone",2484,0
2019-07-14 12:40:01,"realDonaldTrump","@usminority Thanks Brandon! Keep it coming!","Twitter for iPhone",2427,0
2019-07-14 12:39:51,"realDonaldTrump","@usminority Wow! Somebody is actually doing Something about this! Bravo! Brandon is a true patriot!","Twitter for iPhone",2929,0
2019-07-14 12:39:16,"realDonaldTrump","Thank you, so nice, but we are getting it done anyway! https://t.co/w2fhJK6FmF","Twitter for iPhone",13729,63613
2019-07-14 12:36:49,"realDonaldTrump","“In January of 2017, I bitterly proclaimed on social media that I would never be able to understand how anybody could vote for a man who stood before a cheering crowd &amp; mocked a reporter’s disability. 
That’s when somebody sent me this...”
SEE FULL VIDEO: https://t.co/HPihnCtVZn https://t.co/m7P5bxbibY","Twitter for iPhone",32259,0
2019-07-14 12:34:58,"realDonaldTrump","Thank you to @realDonaldTrump for your incredible acknowledgment &amp; support of #WalkAway back in October. #WalkAway turns 1 year old today!!! And I must agree with POTUS, it is something very special. https://t.co/ZQ3zMfkWX2","Twitter for iPhone",10625,0
2019-07-14 12:32:24,"realDonaldTrump","Proof it’s all about emotion to liberals! I’m not a small guy, and she was afraid of my @realDonaldTrump hat! 

Are You Kidding Me!!! 

Thank you @FogCityMidge for standing in battle with me! 
#maga #trump #WomensMarch https://t.co/I5aFjLHXZQ","Twitter for iPhone",20843,0
2019-07-14 12:27:52,"realDonaldTrump","....it is done. These places need your help badly, you can’t leave fast enough. I’m sure that Nancy Pelosi would be very happy to quickly work out free travel arrangements!","Twitter for iPhone",37370,189077
2019-07-14 12:27:52,"realDonaldTrump","....and viciously telling the people of the United States, the greatest and most powerful Nation on earth, how our government is to be run. Why don’t they go back and help fix the totally broken and crime infested places from which they came. Then come back and show us how....","Twitter for iPhone",39315,186942
2019-07-14 12:27:52,"realDonaldTrump","So interesting to see “Progressive” Democrat Congresswomen, who originally came from countries whose governments are a complete and total catastrophe, the worst, most corrupt and inept anywhere in the world (if they even have a functioning government at all), now loudly......","Twitter for iPhone",48819,211753
2019-07-14 11:29:57,"realDonaldTrump","A big risk of major flooding in large parts of Louisiana and all across the Gulf Coast. Please be very careful!","Twitter for iPhone",11034,62430
2019-07-13 21:21:18,"realDonaldTrump","94% Approval Rating in the Republican Party, an all time high. Ronald Reagan was 87%. Thank you!","Twitter for iPhone",39893,204733
2019-07-13 21:19:21,"realDonaldTrump","....Paul Ryan almost killed the Republican Party. Weak, ineffective &amp; stupid are not exactly the qualities that Republicans, or the CITIZENS of our Country, were looking for. Right now our spirit is at an all time high, far better than the Radical Left Dems. You’ll see next year!","Twitter for iPhone",20222,97651
2019-07-13 21:19:21,"realDonaldTrump","House Minority Leader Kevin McCarthy is a far superior leader than was Lame Duck Speaker Paul Ryan. Tougher, smarter and a far better fundraiser, Kevin is already closing in on 44 Million Dollars. Paul’s final year numbers were, according to Breitbart, “abysmal.” People like.....","Twitter for iPhone",20244,98205
2019-07-13 20:58:20,"realDonaldTrump","Joe Biden was caught on camera saying: ""We need family separation."" 

VIDEO:
https://t.co/sl4Nt7QylD","Twitter for iPhone",14722,0
2019-07-13 13:50:46,"realDonaldTrump","#Barry will slowly move inland today and continue to produce the following hazards...

-Life-threatening storm surge to coastal areas of Louisiana and Mississippi

-Heavy rainfall and flash flooding

-Strong wind and the threat for downed trees and power lines https://t.co/TlLORwLDeR","Twitter for iPhone",5699,0
2019-07-13 12:20:51,"realDonaldTrump","This is one of the most horrible abuses of all. Those texts between gaga lovers would have told the whole story. Illegal deletion by Mueller. They gave us “the insurance policy.” https://t.co/EEa41Kn6fX","Twitter for iPhone",28812,76105
2019-07-13 12:15:42,"realDonaldTrump","JW 60 Seconds: John Hackett, former Director of IPS, which handles records management at the State Dept, testified that he raised concerns that Clinton’s staff had “culled out 30k” of her “personal” emails w/o following strict National Archives standards.
https://t.co/mBB1hZwcWn https://t.co/sbCil1Nk7D","Twitter for iPhone",7820,0
2019-07-13 12:14:49,"realDonaldTrump","Judicial Watch's latest press release on CA cleaning up 1.5M names on the voter rolls is a step towards cleaner elections and #electionintegrity. Retweet if you agree and CLICK HERE:  https://t.co/uHl3mXC6mc https://t.co/f9HthOlVkB","Twitter for iPhone",9593,0
2019-07-13 12:14:33,"realDonaldTrump",".@TomFitton in @FoxNews: “The Dems recognize there are issues w/Mueller's testimony. They're trying to protect themselves by breaking the rules of Congress to get @realDonaldTrump, not only w/subpoenas, but destroying the rights of members themselves.”

https://t.co/I7mxMQ50xb","Twitter for iPhone",7815,0
2019-07-13 12:13:29,"realDonaldTrump",".@TomFitton: “The dossier, used by Mueller to target @realDonaldTrump, should have been investigated by #Mueller if he was interested in the real Russian interference in the election. It’s the cornerstone of the real Russia interference in the campaign.”https://t.co/mEoAgoFtQj https://t.co/xs6kgSf07J","Twitter for iPhone",7335,0
2019-07-13 12:12:44,"realDonaldTrump",".@TomFitton: “We are all supposed to pretend that Mueller’s investigation was legit &amp; it was part of an effort to remove the president from office improperly by making up allegations of foreign interference and conspiracy that they knew didn’t exist.”
https://t.co/QdFvnaKc0m https://t.co/stiV6p2Y7a","Twitter for iPhone",6973,0
2019-07-13 12:12:21,"realDonaldTrump","@TomFitton: Why Didn't Mueller Investigate Clinton Campaign Getting Anti-Trump Dirt from Russians? https://t.co/bHMktH5Fre","Twitter for iPhone",6742,0
2019-07-13 12:12:11,"realDonaldTrump","Hillary Clinton is not above the law, yet she has a record of contempt for the rule of law. Our leaders are bound by the rule of law, so Clinton must be held accountable. Sign JW's petition now to demand that Hillary Clinton answer for her corruption! https://t.co/izzxGTqd2D https://t.co/llJ33j36tR","Twitter for iPhone",7833,0
2019-07-13 12:11:45,"realDonaldTrump",".@TomFitton: “The president should direct the DOJ to re-open the Clinton investigation to reassure Americans that there was a fair, competent &amp; unbiased investigation. It’s clear that there was a cover-up to protect Hillary that goes beyond misconduct relating to her emails.” https://t.co/GTTO0SvKYp","Twitter for iPhone",11393,0
2019-07-13 12:11:00,"realDonaldTrump","JW announced that it filed a FOIA lawsuit against the DOJ for records of communications between the FBI &amp; former FBI Deputy Director Andrew McCabe related to his book, The Threat: How the FBI Protects America in the Age of Terror and Trump. https://t.co/DbXXJvQsgS","Twitter for iPhone",7469,0
2019-07-13 11:59:10,"realDonaldTrump",".@TomFitton's breaking news on #Clintonemailscandal: ""New testimony shows Obama State Dept hid Clinton emails &amp; then let her delete 33k contrary to law. Also, Obama State put national security at risk by purposely under classifying Clinton Benghazi emails.""https://t.co/mBB1hZwcWn https://t.co/96D7m0MsfZ","Twitter for iPhone",9486,0
2019-07-13 11:56:33,"realDonaldTrump","Andy McCabe is a major sleazebag. Among many other things, he took massive amounts of money from Crooked Hillary reps, for wife’s campaign, while Hillary was under “investigation” by FBI! https://t.co/bHweiBBj7z","Twitter for iPhone",21919,73177
2019-07-13 11:49:39,"realDonaldTrump","BREAKING: John Hackett, former Director of IPS, which handles records management at the State Dept, testified that he raised concerns that Clinton’s staff had “culled out 30k” of her “personal” emails w/o following strict National Archives standards (1/3).https://t.co/mBB1hZwcWn","Twitter for iPhone",9430,0
2019-07-13 11:48:09,"realDonaldTrump","It’s a fact: The Trump administration, hand-in-hand with the Senate has punched back hard at Russian election interference that happened on the Obama administration’s watch. https://t.co/2k4SSGse5E","Twitter for iPhone",7394,0
2019-07-13 11:47:30,"realDonaldTrump","Increased agency coordination. Millions of dollars in direct aid to state election officials. Updating election systems. These are just a few of the parts of the ongoing, coordinated federal, state, and local campaign to shore up America’s election security.","Twitter for iPhone",5246,0
2019-07-13 11:47:00,"realDonaldTrump","At @senatemajldr Mitch McConnell's request the Trump Administration will aid #Kentucky in the War on #AsianCarp by dedicating @USFWS @USGS personnel &amp; equipment to work with @kyfishwildlife and fishermen: https://t.co/R8WSFCzO5p https://t.co/ySvQdQWdaj","Twitter for iPhone",3951,0
2019-07-13 11:45:01,"realDonaldTrump","Former Obama Homeland Security Secretary Jeh Johnson warned that decriminalization would attract hundreds of thousands of new migrants to the southern border https://t.co/XSD6eq94Pe","Twitter for iPhone",7216,0
2019-07-13 11:44:03,"realDonaldTrump","My latest OpEd read and RT🇺🇸

Donald Trump will win the Democratic Party civil war | TheHill https://t.co/NhftUC975e","Twitter for iPhone",8955,0
2019-07-13 11:43:09,"realDonaldTrump","Does anyone else remember when Democrats used to oppose illegal immigration? https://t.co/PFfx1guFm7","Twitter for iPhone",26713,0
2019-07-13 11:42:04,"realDonaldTrump","Rick Perry: Now that Ross Perot is gone, I can tell this story | Commentary | Dallas News https://t.co/pWaySYxYLh","Twitter for iPhone",7673,0
2019-07-13 11:41:37,"realDonaldTrump",".@realDonaldTrump is right: we can’t just hope Big Tech will behave better. We have to hold them accountable https://t.co/Kt8ibPAcXF","Twitter for iPhone",8771,0
2019-07-13 11:41:25,"realDonaldTrump","Federal, state, and local law enforcement must work together to enforce our laws and protect our communities.  I applaud @GovMattBevin for taking action on this issue. https://t.co/DReXMK1Smb","Twitter for iPhone",6024,0
2019-07-13 11:40:40,"realDonaldTrump","CNN is so dishonest. Today we took reporters to a detention facility on the border for families and children and all told us they were being treated well.","Twitter for iPhone",25697,0
2019-07-13 11:40:25,"realDonaldTrump","ignoring the excellent care being provided to families and children. Our great @CBP agents deserve better and the American people deserve the whole story from CNN! https://t.co/hsKsU6umhW","Twitter for iPhone",11725,0
2019-07-13 11:38:56,"realDonaldTrump","Thank you to @realDonaldTrump for the invite to the White House Social Media Summit. I enjoyed my time and am grateful for the chance to be heard. 

Trump told the room ""some of you are extraordinary...can’t say all of you...but, the crap you think of is unbelievable.""","Twitter for iPhone",7097,0
2019-07-13 11:37:23,"realDonaldTrump","Three of the most spectacular golf courses in the world ⛳ @TrumpGolf

Tune into @GolfChannel next week during @TheOpen to catch our latest commercial #TheTrumpTriangle https://t.co/UQVtUgFpba","Twitter for iPhone",3141,0
2019-07-13 04:22:51,"realDonaldTrump","“MUELLER’S PARTISAN WITCH HUNT!” https://t.co/XTD5f5ZOz2","Twitter Media Studio",13926,46047
2019-07-13 04:10:41,"realDonaldTrump","""EXPOSING THE REAL 2016 ELECTION SCANDAL!"" https://t.co/WUNOSKZC6T","Twitter Media Studio",18072,57629
2019-07-13 03:51:38,"realDonaldTrump","""BOOMERANG OF JUSTICE"" @SeanHannity https://t.co/MUbkCXRpfM","Twitter Media Studio",14623,49121
2019-07-13 03:39:59,"realDonaldTrump","Just returned to the beautiful @WhiteHouse after a great day in Wisconsin and Ohio! https://t.co/WVp3KeKg8h","Twitter for iPhone",8750,48076
2019-07-13 02:19:26,"realDonaldTrump","Rep. @Jim_Jordan let’s loose on all of the elected Democrats in Congress who’ve denied there’s a crisis at the border and prioritized political smear hearings like the one they had with Michael Cohen over the very real crisis at our southern border. 🔥🔥🔥 https://t.co/3CGmhJmk5Y","Twitter for iPhone",13121,0
2019-07-13 02:19:12,"realDonaldTrump","Great to have UNITY in Pennsylvania! We are excited to get to work with @PAGOP Chairman Lawrence Tabas and @TeamTrump Pennsylvania Chairwoman Bernadette “Bernie” Comfort. Together, they will deliver the Commonwealth for @realDonaldTrump! https://t.co/SyzTNnQ0ml","Twitter for iPhone",5715,0
2019-07-13 02:17:31,"realDonaldTrump","#WGDP is proud to work w/ @USAID to advance women’s economic empowerment. Thank you @USAIDMarkGreen for your commitment to advancing a true national security imperative. https://t.co/M3Mjl3dhUM","Twitter for iPhone",4547,0
2019-07-13 02:16:47,"realDonaldTrump",".@RepAndyBiggsAZ is right. For months, Democrats claimed there wasn't even a crisis on the border!

They sure have changed their tune. https://t.co/Mxmm2LFvKa","Twitter for iPhone",9831,0
2019-07-13 01:13:22,"realDonaldTrump","Leaving the Great State of Ohio! https://t.co/WTLC1fFzWl","Twitter for iPhone",15512,94593
2019-07-12 22:47:28,"realDonaldTrump","The DOW, S&amp;P 500, and NASDAQ all close the week at a new record high! https://t.co/wPJiM8n7m2","Twitter for iPhone",14710,55758
2019-07-12 22:15:29,"realDonaldTrump","In 2016 Wisconsin came up big for @realDonaldTrump. With him visiting us again today, let's show him how much support he has in our state for 2020! Support President Trump and his conservative champions in Wisconsin at this @winred link. Let's roll! https://t.co/C047F6uyJN","Twitter for iPhone",8725,0
2019-07-12 22:14:07,"realDonaldTrump","Earlier this year President @realDonaldTrump declared the border crisis a national emergency and today Mexico is doing more to secure the border than Democrats in Congress. We won’t rest or relent until we put an END to the crisis once and for all!","Twitter for iPhone",11411,0
2019-07-12 21:10:23,"realDonaldTrump","Toured the Donna Processing Center with @SecondLady and saw firsthand how even in the face of our overwhelmed facilities, @CBP is providing humane and compassionate care. Congress MUST reform our laws to end this unsustainable crisis of illegal immigration at the border. https://t.co/zQZkJKRGU4","Twitter for iPhone",9577,0
2019-07-12 20:35:42,"realDonaldTrump","Tennessee loving Bill Hagerty, who was my Tennessee Victoy Chair and is now the very outstanding Ambassador to Japan, will be running for the U.S. Senate. He is strong on crime, borders &amp; our 2nd A. Loves our Military &amp; our Vets. Has my Complete &amp; Total Endorsement!","Twitter for iPhone",13661,57263
2019-07-12 20:29:21,"realDonaldTrump","I am thrilled to be back in the Great State of Wisconsin with the extraordinary men &amp; women of Derco Aerospace! We are here today to celebrate the triumphant return of American Manufacturing, and everything we are doing to keep the assembly lines rolling...https://t.co/6jR72cNNPH","Twitter for iPhone",12021,48338
2019-07-12 16:46:20,"realDonaldTrump","As hazardous conditions arrive along the Gulf Coast today with #Barry, get information on local weather and impacts from @NWSNewOrleans @NWSLakeCharles @NWSMobile @NWSJacksonMS https://t.co/XRl4EiBHoN","Twitter for iPhone",4969,0
2019-07-12 16:21:18,"realDonaldTrump","We have a GREAT TEAM in Pennsylvania! I’m proud to say that our good friends Lawrence Tabas &amp; Bernadette “Bernie” Comfort will now be working together to run the @PAGOP. Lawrence will be Chairman &amp; Bernie will Chair my Pennsylvania Campaign. We must have, &amp; do, great UNITY in PA!","Twitter for iPhone",9083,41534
2019-07-12 14:55:46,"realDonaldTrump","....Alex was a great Secretary of Labor and his service is truly appreciated. He will be replaced on an acting basis by Pat Pizzella, the current Deputy Secretary.","Twitter for iPhone",8801,49822
2019-07-12 14:55:45,"realDonaldTrump","Alex Acosta informed me this morning that he felt the constant drumbeat of press about a prosecution which took place under his watch more than 12 years ago was bad for the Administration, which he so strongly believes in, and he graciously tendered his resignation....","Twitter for iPhone",11598,61854
2019-07-12 13:01:52,"realDonaldTrump","Wow, @CNN RATINGS HAVE CRASHED. LOST ALL CREDIBILITY!","Twitter for iPhone",21040,101271
2019-07-12 12:59:02,"realDonaldTrump","#ICYMI: We announced 14 NEW innovative activities in 22 countries impacting 100,000+ women along w/ the private sector. 

Through WGDP’s 3 core pillars we are committed to delivering real results that create transformational change for women in developing countries.
#WGDP https://t.co/wWxyb7B0T8","Twitter for iPhone",7433,0
2019-07-12 12:58:46,"realDonaldTrump","""Jordan calls on Democrats to address the crisis, rather than playing politics with the border""

https://t.co/jSnbq6gtak","Twitter for iPhone",12158,0
2019-07-12 12:54:39,"realDonaldTrump","Great job by Rush Limbaugh on @foxandfriends!","Twitter for iPhone",7346,40464
2019-07-12 12:48:03,"realDonaldTrump",".....if Mexico produces (which I think they will). Biggest part of deal with Mexico has not yet been revealed! China is similar, except they devalue currency &amp; subsidize companies to lessen effect of 25% Tariffs. So far, little effect to consumers. Companies will relocate to U.S.","Twitter for iPhone",9973,49998
2019-07-12 12:48:03,"realDonaldTrump","....companies to come to the USA and to get companies that have left us for other lands to COME BACK HOME. We  stupidly lost 30% of our auto business to Mexico. If the Tariffs went on at the higher level, they would all come back, and fast. But very happy with the deal I made,...","Twitter for iPhone",9821,49411
2019-07-12 12:48:02,"realDonaldTrump","When you are the big “piggy bank” that other countries have been ripping off for years (to a level that is not to be believed), Tariffs are a great negotiating tool, a great revenue producer and,  most importantly, a powerful way to get......","Twitter for iPhone",13567,66048
2019-07-12 12:35:51,"realDonaldTrump","@SebGorka Wins Big, No Contest!","Twitter for iPhone",6380,23339
2019-07-12 12:00:39,"realDonaldTrump","The Great Rush Limbaugh will be on @foxandfriends at 8:30 A.M. Enjoy!","Twitter for iPhone",5678,33643
2019-07-12 11:54:55,"realDonaldTrump","President @realDonaldTrump's #SocialMediaSummit was a very important event. Conservatives will NOT be silenced, and Americans' personal data MUST be protected. https://t.co/Udo8BcEth2","Twitter for iPhone",9663,0
2019-07-12 11:54:49,"realDonaldTrump","Just came from the White House Social Media Summit where I had chance to stand alongside @realDonaldTrump and talk about why we need to stop Big Tech from discriminating against conservatives #Section230 #SocialMediaSummit https://t.co/LJ0Ig7GWDo","Twitter for iPhone",11046,0
2019-07-12 11:54:36,"realDonaldTrump","What's it like being a film whose social media platforms were totally shut down because owners didn't like the implications of the story? 

Our team joined @LilaGraceRose &amp; @LiveAction today at the #SocialMediaSummit in Washington D.C. to discuss this and other questions today. https://t.co/0gypwg3Iv3","Twitter for iPhone",8841,0
2019-07-12 11:54:30,"realDonaldTrump",".@DanCrenshawTX highlighting Big Tech censorship of conservatives at the White House Social Media Summit. https://t.co/sC2mdpV8tU","Twitter for iPhone",6318,0
2019-07-12 11:54:18,"realDonaldTrump","Grateful to attend today’s #SocialMediaSummit with 250 other digital leaders, members of Congress &amp; Cabinet secretaries who came to the @WhiteHouse. Here’s a photo of the @Heritage team. https://t.co/dnOVghMRKE","Twitter for iPhone",3858,0
2019-07-12 11:53:55,"realDonaldTrump","Amazing meeting guys. Up close and personal with the President. Such a down to earth nice guy. Internet as been dicey in here. Will tweet more later.","Twitter for iPhone",4673,0
2019-07-12 11:53:49,"realDonaldTrump",".@realDonaldTrump: He's not controversial, he's truthful. He's truthful. https://t.co/5dRXcLpImh","Twitter for iPhone",6489,0
